no_of_samples,enb_rssi,ue_rssi,enb_rsrp,ue_rsrp,enb_pwr,ue_pwr
,-42,-57,-66,-72,-17.3594,-18.119972
,-43,-57,-66,-72,-17.4451,-18.116372
,-43,-57,-66,-72,-17.3994,-18.09872
,-44,-57,-67,-72,-17.3355,-18.08472
,-47,-57,-68,-72,-17.3371,-18.090472
,-44,-57,-69,-72,-17.3481,-18.087272
,-43,-57,-67,-72,-17.2659,-18.077472
,-42,-57,-66,-72,-17.2657,-18.09472
,-42,-57,-66,-72,-17.2931,-18.101172
,-43,-57,-66,-72,-17.4519,-18.129772
,-43,-57,-66,-72,-17.3538,-18.067372
,-44,-57,-67,-72,-17.3798,-18.044172
,-45,-57,-68,-72,-17.299,-18.022572
,-45,-57,-69,-72,-17.3996,-18.078372
,-43,-57,-68,-72,-17.3277,-18.068272
,-43,-57,-66,-72,-17.3292,-18.06572
,-42,-57,-66,-72,-17.3452,-18.045672
,-43,-57,-66,-72,-17.423,-18.094672
,-43,-57,-66,-72,-17.3187,-18.134972
,-44,-57,-67,-72,-17.3451,-18.124772
,-46,-57,-68,-72,-17.2999,-18.056272
,-44,-57,-69,-72,-17.3762,-18.052372
,-43,-57,-68,-72,-17.2985,-18.059672
,-42,-58,-66,-72,-17.2964,-18.05672
,-43,-57,-66,-72,-17.2934,-18.079172
,-43,-57,-65,-72,-17.191,-18.151772
,-44,-57,-66,-72,-17.217,-18.172772
,-45,-57,-67,-72,-17.2344,-18.22572
,-45,-57,-69,-72,-17.2682,-18.211672
,-43,-57,-69,-72,-17.2361,-18.208272
,-43,-57,-66,-72,-17.2187,-18.195172
,-42,-57,-65,-72,-17.2174,-18.215672
,-42,-57,-65,-72,-17.2323,-18.221872
,-43,-57,-66,-72,-17.2304,-18.212272
,-44,-57,-66,-72,-17.2534,-18.187572
,-45,-57,-67,-72,-17.2616,-18.195772
,-44,-57,-68,-72,-17.2701,-18.201572
,-43,-57,-70,-72,-17.2483,-18.193272
,-43,-57,-68,-72,-17.2476,-18.164872
,-42,-57,-66,-72,-17.2158,-18.186872
,-43,-57,-66,-72,-17.3323,-18.171572
,-43,-57,-65,-72,-17.2064,-18.182472
,-44,-57,-66,-72,-17.1565,-18.180272
,-46,-57,-67,-72,-17.1887,-18.195872
,-44,-57,-70,-72,-16.7958,-18.191872
,-45,-57,-68,-72,-17.188,-18.17872
,-42,-57,-66,-72,-17.2066,-18.191372
,-42,-57,-66,-72,-17.2242,-18.140872
,-47,-57,-66,-72,-17.2804,-18.171672
,-43,-57,-66,-72,-17.2401,-18.155672
,-44,-57,-66,-72,-17.2379,-18.167672
,-47,-57,-68,-72,-17.2829,-18.147372
,-44,-57,-69,-72,-17.344,-18.142672
,-44,-57,-71,-72,-17.2122,-18.171372
,-43,-57,-68,-72,-17.1708,-18.179372
,-42,-57,-65,-72,-17.1978,-18.191172
,-42,-57,-66,-72,-17.3174,-18.145372
,-43,-57,-66,-72,-17.2117,-18.173672
,-44,-57,-66,-72,-17.2226,-18.182872
,-47,-57,-68,-72,-17.2039,-18.211172
,-44,-57,-69,-72,-17.0889,-18.194472
,-43,-57,-68,-72,-17.1855,-18.199672
,-42,-57,-66,-72,-17.2029,-18.152972
,-42,-57,-65,-72,-17.1823,-18.175572
,-43,-57,-66,-72,-17.2482,-18.146972
,-43,-57,-66,-72,-17.2045,-18.154672
,-46,-57,-68,-72,-17.1828,-18.157972
,-45,-57,-68,-72,-17.1483,-18.157372
,-44,-57,-69,-72,-17.1976,-18.150172
,-44,-57,-67,-72,-17.1865,-18.146972
,-42,-57,-66,-72,-17.1495,-18.138772
,-42,-57,-65,-72,-17.1463,-18.175272
,-43,-57,-65,-72,-17.2052,-18.16772
,-43,-57,-66,-72,-17.1729,-18.164172
,-47,-57,-67,-72,-17.1865,-18.150372
,-44,-57,-69,-72,-17.2642,-18.152172
,-44,-57,-68,-72,-17.205,-18.14772
,-43,-57,-68,-72,-17.2068,-18.160972
,-42,-57,-65,-72,-17.2233,-18.158872
,-43,-57,-66,-72,-17.2665,-18.202372
,-42,-57,-66,-72,-17.1737,-18.167372
,-44,-57,-66,-72,-17.1996,-18.184472
,-44,-57,-67,-72,-17.183,-18.130372
,-44,-57,-69,-72,-17.2102,-18.158872
,-43,-57,-70,-72,-17.1048,-18.141772
,-42,-57,-68,-72,-17.1275,-18.143272
,-42,-57,-65,-72,-17.126,-18.145972
,-43,-57,-66,-72,-17.2525,-18.131772
,-43,-57,-66,-72,-17.2057,-18.205872
,-44,-57,-66,-72,-17.1839,-18.197372
,-44,-57,-68,-72,-17.205,-18.201872
,-44,-57,-70,-72,-17.2417,-18.178672
,-43,-57,-68,-72,-17.2005,-18.166872
,-42,-57,-68,-72,-17.1788,-18.197472
,-42,-57,-65,-72,-17.1947,-18.153772
,-43,-57,-66,-72,-17.2271,-18.158672
,-43,-57,-66,-72,-17.1883,-18.184272
,-44,-57,-67,-72,-17.1951,-18.206772
,-44,-57,-68,-72,-17.178,-18.194872
,-44,-57,-69,-72,-17.2032,-18.179872
,-43,-57,-66,-72,-17.1831,-18.187172
,-42,-57,-65,-72,-17.148,-18.201172
,-42,-57,-65,-72,-17.1728,-18.213972
,-43,-57,-66,-72,-17.2027,-18.204572
,-44,-57,-66,-72,-17.1821,-18.193372
,-45,-57,-67,-72,-17.1243,-18.197472
,-44,-57,-69,-72,-17.3113,-18.194472
,-43,-57,-71,-72,-17.273,-18.203372
,-43,-57,-66,-72,-17.2968,-18.213372
,-42,-57,-66,-72,-17.2546,-18.206172
,-43,-57,-66,-72,-17.3581,-18.214572
,-43,-57,-66,-72,-17.2671,-18.21172
,-44,-57,-66,-72,-17.2623,-18.219572
,-45,-57,-68,-72,-17.2472,-18.212572
,-44,-57,-69,-72,-17.3136,-18.221272
,-43,-57,-68,-72,-17.2327,-18.231872
,-43,-57,-68,-72,-17.2388,-18.207872
,-42,-57,-66,-72,-17.2663,-18.207972
,-43,-57,-66,-72,-17.3335,-18.179872
,-44,-57,-66,-72,-17.2944,-18.180972
,-45,-57,-67,-72,-17.2818,-18.186372
,-45,-57,-68,-72,-17.3116,-18.16672
,-44,-57,-70,-72,-17.3437,-18.194472
,-43,-57,-68,-72,-17.318,-18.19672
,-42,-57,-66,-72,-17.3041,-18.184972
,-42,-57,-65,-72,-17.2435,-18.206772
,-43,-57,-65,-72,-17.2266,-18.138972
,-43,-57,-66,-72,-17.1852,-18.169472
,-45,-57,-67,-72,-17.1857,-18.148672
,-44,-57,-68,-72,-17.2541,-18.156272
,-44,-57,-69,-72,-17.2625,-18.149272
,-43,-57,-66,-72,-17.2712,-18.132872
,-42,-57,-66,-72,-17.2311,-18.149272
,-43,-57,-66,-72,-17.3296,-18.139172
,-43,-57,-66,-72,-17.2478,-18.130672
,-44,-57,-66,-72,-17.1466,-18.185872
,-44,-57,-67,-72,-17.1877,-18.165372
,-44,-57,-69,-72,-17.2843,-18.175972
,-43,-57,-67,-72,-17.1743,-18.144572
,-43,-57,-66,-72,-17.1987,-18.183372
,-42,-57,-66,-72,-17.2146,-18.173172
,-43,-57,-66,-72,-17.3276,-18.145972
,-43,-57,-66,-72,-17.1897,-18.081972
,-44,-57,-66,-72,-17.2399,-18.106172
,-46,-57,-67,-72,-17.2388,-18.154772
,-44,-57,-69,-72,-17.3007,-18.158872
,-43,-57,-68,-72,-17.2187,-18.144572
,-42,-57,-68,-72,-17.2208,-18.898872
,-42,-57,-66,-72,-17.2128,-18.163672
,-43,-57,-66,-72,-17.2668,-18.172472
,-43,-57,-66,-72,-17.2272,-18.146272
,-45,-57,-67,-72,-17.2472,-18.132172
,-45,-57,-68,-72,-17.2429,-18.164872
,-44,-57,-70,-72,-17.2835,-18.141772
,-43,-57,-66,-72,-17.2276,-18.150172
,-42,-57,-66,-72,-17.239,-18.134772
,-42,-57,-66,-72,-17.2437,-18.129472
,-43,-57,-66,-72,-17.316,-18.141272
,-44,-57,-66,-72,-17.2711,-18.156272
,-45,-57,-67,-72,-17.2458,-18.150472
,-44,-57,-69,-72,-17.2795,-18.131272
,-44,-57,-68,-72,-17.2392,-18.134872
,-43,-57,-68,-72,-17.2435,-18.140472
,-42,-57,-65,-72,-17.2579,-18.11872
,-43,-57,-66,-72,-17.3046,-18.143272
,-43,-57,-66,-72,-17.1988,-18.128472
,-44,-57,-66,-72,-17.2267,-18.141872
,-46,-57,-67,-72,-17.2073,-18.135672
,-44,-57,-69,-72,-17.2946,-18.141872
,-44,-57,-69,-72,-17.242,-18.145372
,-43,-57,-68,-72,-17.2012,-18.134772
,-42,-57,-65,-72,-17.2215,-18.146772
,-43,-57,-66,-72,-17.2585,-18.156672
,-43,-57,-66,-72,-17.2434,-18.161572
,-45,-57,-67,-72,-17.2234,-18.140272
,-44,-57,-68,-72,-17.2092,-18.146472
,-44,-57,-70,-72,-17.2802,-18.145372
,-43,-57,-68,-72,-17.2198,-18.141872
,-42,-57,-66,-72,-17.228,-18.154172
,-42,-57,-66,-72,-17.2463,-18.157372
,-43,-57,-66,-72,-17.2704,-18.180572
,-43,-57,-66,-72,-17.1278,-18.145372
,-45,-57,-67,-72,-17.19,-18.175272
,-44,-57,-68,-72,-17.177,-18.153372
,-44,-57,-70,-72,-17.1797,-18.158372
,-43,-57,-66,-72,-17.1774,-18.15772
,-42,-57,-66,-72,-17.1752,-18.167772
,-42,-57,-65,-72,-17.1993,-18.159572
,-43,-57,-66,-72,-17.1472,-18.175972
,-44,-57,-67,-72,-17.3035,-18.12572
,-44,-57,-67,-72,-17.2661,-18.151872
,-44,-57,-69,-72,-17.2996,-18.145372
,-43,-57,-67,-72,-17.1979,-18.164672
,-43,-57,-66,-72,-17.2374,-18.15272
,-42,-57,-65,-72,-17.1682,-18.174772
,-43,-57,-66,-72,-17.2343,-18.146872
,-43,-57,-66,-72,-17.2195,-18.148272
,-44,-57,-66,-72,-17.1998,-18.184172
,-46,-57,-67,-72,-17.206,-18.161872
,-44,-57,-69,-72,-17.2668,-18.140172
,-43,-57,-71,-72,-17.1626,-18.117372
,-42,-57,-70,-72,-17.1641,-18.146872
,-42,-57,-65,-72,-17.1542,-18.179272
,-42,-57,-66,-72,-17.2266,-18.148872
,-44,-57,-66,-72,-17.2628,-18.141772
,-45,-57,-67,-72,-17.2482,-18.159872
,-44,-57,-68,-72,-17.2936,-18.148872
,-44,-57,-69,-72,-17.3399,-18.153572
,-43,-57,-66,-72,-17.2459,-18.105672
,-42,-57,-66,-72,-17.2502,-18.110672
,-42,-57,-65,-72,-17.2332,-18.131172
,-43,-57,-66,-72,-17.4389,-18.111772
,-44,-57,-66,-72,-17.4128,-18.129972
,-45,-57,-67,-72,-17.3889,-18.131272
,-45,-57,-68,-72,-17.384,-18.154272
,-44,-57,-70,-72,-17.3752,-18.161972
,-43,-57,-67,-72,-17.2541,-18.178972
,-42,-57,-65,-72,-17.2081,-18.16772
,-43,-57,-66,-72,-17.3065,-18.147972
,-43,-57,-66,-72,-17.2006,-18.158572
,-44,-57,-66,-72,-17.1731,-18.145172
,-46,-57,-67,-72,-17.1836,-18.167772
,-44,-57,-69,-72,-17.2469,-18.175472
,-43,-57,-67,-72,-17.1418,-18.153472
,-43,-57,-66,-72,-17.1946,-18.145372
,-42,-57,-65,-72,-17.1508,-18.11172
,-43,-57,-66,-72,-17.2633,-18.150872
,-43,-57,-66,-72,-17.2743,-18.108872
,-44,-57,-67,-72,-17.2525,-18.205272
,-44,-57,-67,-72,-17.2349,-18.198672
,-44,-57,-69,-72,-17.2391,-18.139372
,-43,-57,-69,-72,-17.089,-18.145772
,-42,-57,-66,-72,-17.1949,-18.127872
,-42,-57,-65,-72,-17.1739,-18.124672
,-43,-57,-65,-72,-17.1069,-18.119172
,-43,-57,-66,-72,-16.9807,-18.081472
,-45,-57,-67,-72,-17.1708,-18.145572
,-44,-57,-68,-72,-17.1499,-18.205772
,-44,-57,-70,-72,-17.3989,-17.778872
,-43,-57,-67,-72,-17.1229,-18.250772
,-42,-57,-66,-72,-17.1748,-18.165972
,-42,-57,-65,-72,-17.0452,-18.191372
,-43,-57,-65,-72,-17.2142,-18.125872
,-44,-57,-66,-72,-17.2892,-18.100872
,-45,-57,-67,-72,-17.2703,-18.141272
,-44,-57,-69,-72,-17.3061,-18.131272
,-43,-57,-68,-72,-17.2983,-18.123172
,-43,-57,-66,-72,-17.2906,-18.1372
,-42,-57,-66,-72,-17.2848,-18.119172
,-43,-57,-66,-72,-17.3699,-18.143372
,-43,-57,-66,-72,-17.3055,-18.16172
,-44,-57,-66,-72,-17.2727,-18.155472
,-46,-57,-67,-72,-17.2906,-18.153372
,-44,-57,-69,-72,-17.3664,-18.144272
,-43,-57,-71,-72,-17.1918,-18.145972
,-43,-57,-66,-72,-17.2655,-18.177772
,-42,-57,-65,-72,-17.1562,-18.146172
,-43,-57,-66,-72,-17.2455,-18.146472
,-43,-57,-66,-72,-17.2171,-18.144672
,-44,-57,-66,-72,-17.1916,-18.20972
,-44,-57,-68,-72,-17.2522,-18.233372
,-44,-57,-70,-72,-17.1737,-18.168472
,-43,-57,-66,-72,-17.2339,-18.094372
,-42,-57,-65,-72,-17.1303,-18.108672
,-42,-57,-65,-72,-17.1378,-18.103872
,-43,-57,-65,-72,-17.1642,-18.131172
,-43,-57,-66,-72,-17.14,-18.110872
,-45,-57,-67,-72,-17.1496,-18.13772
,-44,-57,-68,-72,-17.2389,-18.208272
,-44,-57,-70,-72,-17.1948,-18.190472
,-43,-57,-66,-72,-17.1747,-18.188572
,-42,-57,-66,-72,-17.1477,-18.187772
,-42,-57,-65,-72,-17.1942,-18.2172
,-43,-57,-65,-72,-17.1974,-18.213172
,-43,-57,-66,-72,-17.1484,-18.166372
,-44,-57,-66,-72,-18.4334,-18.174272
,-46,-57,-68,-72,-17.281,-18.172272
,-43,-57,-68,-72,-17.1787,-18.199672
,-43,-57,-68,-72,-17.2059,-18.172972
,-42,-57,-66,-72,-17.1681,-18.19672
,-42,-57,-66,-72,-17.2664,-18.182672
,-42,-57,-66,-72,-17.2573,-18.197872
,-44,-57,-66,-72,-17.2253,-18.118272
,-45,-57,-67,-72,-17.2579,-18.142172
,-44,-57,-69,-72,-17.3319,-18.102272
,-43,-57,-69,-72,-17.2234,-18.169672
,-43,-57,-67,-72,-17.2103,-18.162872
,-42,-57,-66,-72,-17.238,-18.161672
,-42,-57,-66,-72,-17.2705,-18.191872
,-43,-57,-65,-72,-17.1685,-18.172772
,-44,-57,-66,-72,-16.7928,-18.175672
,-44,-57,-67,-72,-17.1982,-18.158572
,-45,-57,-69,-72,-17.2832,-18.166672
,-44,-57,-71,-72,-17.2736,-18.187972
,-42,-57,-69,-72,-17.2469,-18.192672
,-42,-57,-66,-72,-17.236,-18.186272
,-42,-57,-66,-72,-17.2733,-18.175972
,-42,-57,-66,-72,-17.2617,-18.167772
,-44,-57,-66,-72,-17.258,-18.167172
,-44,-57,-67,-72,-17.2574,-18.18372
,-45,-57,-69,-72,-17.2423,-18.172672
,-43,-57,-69,-72,-17.1732,-18.140972
,-43,-57,-66,-72,-17.2661,-18.152372
,-42,-57,-65,-72,-17.252,-18.188872
,-42,-57,-66,-72,-17.2489,-18.146372
,-43,-57,-66,-72,-17.115,-18.100272
,-44,-57,-67,-72,-17.024,-18.150172
,-46,-57,-68,-72,-17.1014,-18.119972
,-44,-57,-70,-72,-17.2511,-18.166572
,-43,-57,-69,-72,-17.2461,-18.134572
,-42,-57,-66,-72,-17.2421,-18.128472
,-42,-57,-66,-72,-17.295,-18.143972
,-43,-57,-66,-72,-17.2713,-18.127272
,-43,-57,-66,-72,-17.2143,-18.147472
,-44,-57,-67,-72,-17.2554,-18.128472
,-45,-57,-68,-72,-17.2967,-18.163872
,-44,-57,-70,-72,-17.2792,-18.169472
,-43,-57,-69,-72,-17.2271,-18.167272
,-46,-57,-70,-72,-16.5031,-19.476272
,-42,-57,-65,-72,-17.1971,-18.178972
,-43,-57,-66,-72,-17.3072,-18.159772
,-44,-57,-66,-72,-17.2678,-18.169272
,-45,-57,-69,-72,-17.2676,-18.187772
,-47,-57,-69,-72,-17.2731,-18.196172
,-44,-57,-68,-72,-17.2431,-18.155972
,-43,-57,-70,-72,-17.2206,-18.189472
,-42,-57,-65,-72,-17.2206,-18.171472
,-42,-57,-66,-72,-17.2492,-18.165272
,-43,-57,-66,-72,-17.2031,-18.166672
,-44,-57,-66,-72,-17.2299,-18.182872
,-45,-57,-67,-72,-17.2982,-18.172172
,-47,-57,-69,-72,-17.4176,-18.127272
,-43,-57,-68,-72,-17.4284,-18.115372
,-43,-57,-69,-72,-17.3653,-18.114972
,-42,-57,-66,-72,-17.3023,-18.132372
,-43,-57,-66,-72,-17.3126,-18.129772
,-43,-57,-66,-72,-17.2646,-18.141972
,-45,-57,-67,-72,-17.2661,-18.157272
,-44,-57,-68,-72,-17.2867,-18.161472
,-44,-57,-69,-72,-17.3153,-18.142272
,-43,-57,-69,-72,-17.266,-18.142372
,-42,-57,-71,-72,-17.268,-18.137972
,-42,-57,-66,-72,-17.308,-18.169772
,-43,-57,-66,-72,-17.2871,-18.130672
,-43,-57,-66,-72,-17.2361,-18.144372
,-44,-57,-67,-72,-17.1351,-18.177772
,-46,-57,-68,-72,-17.2046,-18.159672
,-44,-57,-70,-72,-17.2191,-18.181772
,-43,-57,-69,-72,-17.1608,-18.164272
,-42,-57,-66,-72,-17.1944,-18.146172
,-42,-57,-65,-72,-17.2218,-18.19672
,-43,-57,-66,-72,-17.2012,-18.164772
,-44,-57,-66,-72,-17.1878,-18.142972
,-45,-57,-67,-72,-17.1908,-18.144172
,-45,-57,-68,-72,-17.238,-18.146772
,-44,-57,-68,-72,-17.2112,-17.700272
,-43,-57,-68,-72,-17.2128,-18.140372
,-42,-57,-66,-72,-17.2909,-18.165572
,-43,-57,-66,-72,-17.3366,-18.164672
,-43,-57,-66,-72,-17.2595,-18.155372
,-44,-57,-66,-72,-17.2541,-18.173672
,-46,-57,-67,-72,-17.2457,-18.169372
,-44,-57,-69,-72,-17.2973,-18.179472
,-43,-57,-69,-72,-17.2747,-18.151672
,-43,-57,-69,-72,-17.2666,-18.170872
,-42,-57,-66,-72,-17.2433,-18.17772
,-43,-57,-66,-72,-17.272,-18.16572
,-43,-57,-66,-72,-17.2269,-18.176772
,-44,-57,-67,-72,-17.2336,-18.167772
,-47,-57,-68,-72,-17.2923,-18.171572
,-44,-57,-69,-72,-17.2667,-18.170472
,-43,-57,-66,-72,-17.2152,-18.183872
,-42,-57,-66,-72,-17.2726,-18.141272
,-42,-57,-66,-72,-17.2169,-18.189772
,-43,-57,-66,-72,-17.2355,-18.184872
,-43,-57,-66,-72,-17.2211,-18.166772
,-44,-57,-67,-72,-17.1977,-18.13572
,-47,-57,-68,-72,-17.2235,-18.189972
,-44,-57,-68,-72,-17.2308,-18.176272
,-43,-57,-66,-72,-17.2136,-18.17372
,-42,-57,-66,-72,-17.1709,-18.15772
,-42,-57,-66,-72,-17.28,-18.134772
,-43,-57,-66,-72,-17.2009,-18.063172
,-44,-57,-66,-72,-17.134,-18.062272
,-45,-57,-67,-72,-17.1131,-18.088472
,-47,-57,-69,-72,-17.208,-18.097572
,-44,-57,-68,-72,-17.1185,-18.073972
,-42,-58,-66,-72,-17.0756,-18.07472
,-42,-57,-65,-72,-17.0893,-18.090572
,-42,-57,-66,-72,-17.2375,-18.088272
,-43,-57,-66,-72,-17.2137,-18.05172
,-44,-57,-66,-72,-17.2375,-18.068672
,-45,-58,-67,-72,-17.2007,-18.074872
,-44,-58,-69,-72,-17.2285,-18.097372
,-43,-57,-69,-72,-17.1801,-18.048272
,-42,-57,-66,-72,-17.1831,-18.086872
,-42,-57,-65,-72,-17.201,-18.076672
,-42,-57,-66,-72,-17.2593,-18.104372
,-43,-57,-66,-72,-17.1876,-18.832872
,-44,-57,-66,-72,-17.1137,-18.126972
,-46,-57,-68,-72,-17.1301,-18.138372
,-44,-57,-70,-72,-17.3874,-18.198172
,-43,-57,-67,-72,-17.4176,-18.218372
,-42,-57,-66,-72,-17.205,-18.254172
,-42,-57,-66,-72,-17.33,-18.199172
,-43,-57,-66,-72,-17.4161,-18.196172
,-44,-57,-66,-72,-17.3271,-18.162372
,-45,-57,-67,-72,-17.3587,-18.019372
,-45,-57,-68,-72,-17.5597,-18.123572
,-44,-58,-69,-73,-17.4147,-18.08973
,-43,-58,-69,-72,-17.358,-18.079772
,-42,-58,-66,-72,-17.3456,-18.033672
,-43,-58,-66,-72,-17.5866,-18.048572
,-43,-57,-66,-72,-17.4916,-18.127872
,-44,-57,-67,-72,-17.5502,-18.110772
,-45,-57,-67,-72,-17.3638,-18.088372
,-44,-57,-69,-72,-17.4867,-18.246972
,-43,-57,-69,-72,-17.347,-18.189272
,-43,-57,-69,-72,-17.2495,-18.275872
,-42,-57,-65,-72,-17.0555,-18.058472
,-42,-57,-65,-72,-17.0346,-18.164872
,-43,-57,-66,-72,-17.1187,-18.242572
,-44,-57,-66,-72,-17.1479,-18.208372
,-46,-57,-68,-72,-17.4886,-18.222372
,-44,-57,-68,-72,-17.3419,-18.586472
,-43,-57,-67,-71,-17.4629,-18.893471
,-43,-57,-67,-72,-17.8395,-18.640772
,-43,-57,-67,-72,-18.0719,-18.505472
,-43,-57,-66,-72,-17.5254,-18.34172
,-44,-56,-66,-71,-17.5413,-19.250371
,-45,-56,-66,-71,-16.9407,-18.461471
,-46,-57,-70,-74,-18.6433,-17.593474
,-44,-57,-71,-72,-18.0513,-17.991972
,-43,-56,-70,-70,-17.5289,-19.90937
,-44,-57,-67,-73,-18.5065,-17.717373
,-43,-57,-65,-71,-17.4471,-17.785571
,-43,-56,-65,-71,-17.3058,-19.323471
,-44,-56,-66,-71,-17.385,-19.138671
,-43,-57,-65,-71,-16.0547,-18.667371
,-46,-56,-67,-70,-16.5201,-19.70117
,-43,-56,-69,-70,-16.8934,-19.68787
,-42,-56,-66,-70,-16.977,-19.65877
,-43,-55,-66,-70,-17.4187,-20.08767
,-42,-55,-66,-70,-17.1313,-19.88487
,-43,-55,-66,-70,-17.206,-19.9967
,-44,-56,-66,-70,-17.1689,-19.7717
,-46,-55,-68,-69,-17.4831,-20.27369
,-44,-55,-67,-70,-16.7004,-20.01417
,-43,-55,-68,-70,-17.1086,-19.92537
,-43,-55,-66,-70,-17.3294,-19.88727
,-42,-55,-66,-70,-17.3441,-19.89187
,-44,-55,-68,-70,-18.4506,-20.0837
,-44,-56,-67,-70,-18.1645,-19.43447
,-46,-56,-69,-70,-17.9712,-19.48997
,-44,-56,-66,-70,-16.1688,-20.25587
,-43,-55,-68,-69,-16.963,-20.516669
,-43,-55,-69,-70,-17.3228,-20.46547
,-43,-56,-67,-70,-17.8895,-19.8427
,-42,-56,-65,-70,-17.2215,-19.47147
,-43,-54,-67,-68,-17.7553,-20.907268
,-43,-56,-65,-70,-16.8478,-19.51067
,-45,-56,-68,-70,-18.0557,-19.20297
,-45,-55,-69,-70,-17.5683,-20.27017
,-44,-56,-70,-70,-17.8865,-19.33957
,-44,-55,-67,-70,-17.8752,-19.95537
,-42,-55,-65,-70,-16.7602,-20.1027
,-43,-55,-66,-69,-17.5,-20.515669
,-43,-55,-66,-69,-17.3191,-20.706269
,-44,-55,-67,-69,-17.6572,-20.331869
,-46,-55,-68,-69,-17.7959,-20.252869
,-44,-56,-69,-70,-17.473,-19.59677
,-44,-56,-70,-71,-17.7247,-19.176771
,-43,-57,-66,-71,-17.7076,-18.730471
,-43,-56,-66,-70,-17.5435,-19.72997
,-43,-57,-66,-72,-18.0874,-18.397272
,-44,-56,-67,-71,-18.0748,-19.405271
,-44,-57,-67,-71,-17.4873,-18.653271
,-45,-56,-67,-70,-17.3783,-19.54687
,-44,-58,-68,-73,-16.8978,-17.30173
,-43,-56,-68,-71,-17.0263,-18.968971
,-42,-56,-65,-70,-17.0076,-19.73477
,-42,-55,-64,-69,-16.4902,-20.316369
,-42,-55,-64,-70,-16.2099,-20.08077
,-42,-55,-64,-69,-16.2125,-20.135569
,-45,-55,-66,-69,-16.3602,-20.187169
,-43,-55,-67,-70,-16.3745,-19.99677
,-43,-55,-68,-70,-16.4493,-20.04557
,-42,-55,-68,-70,-16.4217,-20.00767
,-41,-55,-65,-70,-16.3772,-20.08717
,-41,-55,-64,-70,-16.4538,-20.06787
,-42,-55,-65,-70,-16.4052,-19.96847
,-42,-55,-65,-70,-16.316,-19.93517
,-44,-55,-66,-70,-16.2944,-19.93227
,-45,-55,-67,-70,-16.3729,-19.95017
,-43,-55,-68,-70,-16.6596,-19.45567
,-42,-55,-66,-70,-16.4165,-19.91617
,-41,-56,-65,-70,-16.3233,-19.85347
,-41,-55,-64,-70,-16.3736,-19.8257
,-42,-55,-65,-70,-16.3173,-19.87347
,-42,-55,-66,-70,-16.2788,-19.89277
,-44,-55,-67,-70,-16.4883,-19.4797
,-43,-55,-68,-70,-16.4331,-19.95037
,-42,-55,-67,-70,-16.3711,-19.98827
,-42,-55,-65,-70,-16.3249,-20.00617
,-41,-55,-64,-70,-16.3131,-19.96067
,-42,-55,-65,-70,-16.612,-19.98787
,-43,-55,-66,-70,-16.8712,-20.17027
,-43,-55,-66,-69,-16.6862,-20.467369
,-46,-55,-68,-69,-17.0317,-20.540969
,-44,-55,-69,-69,-16.844,-20.50169
,-43,-55,-68,-69,-16.8343,-20.557669
,-42,-55,-69,-69,-16.7051,-20.517869
,-42,-55,-65,-69,-16.5518,-20.508169
,-42,-55,-65,-69,-16.8065,-20.633869
,-43,-55,-66,-69,-17.0543,-20.464669
,-44,-55,-67,-69,-17.2186,-20.388669
,-46,-55,-68,-69,-17.2332,-20.43769
,-44,-55,-68,-69,-17.2324,-20.423969
,-43,-55,-66,-69,-17.168,-20.544169
,-42,-55,-66,-69,-17.1258,-20.568269
,-42,-55,-65,-69,-17.1076,-20.623169
,-42,-55,-65,-69,-17.0139,-20.576669
,-43,-55,-66,-69,-16.9852,-20.569569
,-44,-55,-67,-69,-17.0117,-20.61169
,-46,-55,-68,-69,-17.0594,-20.594769
,-44,-55,-69,-69,-17.2092,-20.053869
,-42,-55,-66,-69,-16.8159,-20.474269
,-42,-55,-65,-69,-16.8305,-20.575869
,-42,-55,-64,-69,-16.0627,-20.676969
,-42,-55,-64,-69,-16.3169,-20.471169
,-47,-55,-66,-69,-16.7297,-20.243269
,-44,-55,-66,-70,-16.5651,-20.10627
,-44,-55,-68,-70,-16.5356,-19.98767
,-43,-55,-68,-70,-16.4152,-19.9627
,-42,-55,-65,-70,-16.3553,-19.9887
,-41,-55,-64,-70,-16.3093,-19.90267
,-46,-55,-64,-70,-16.381,-19.96247
,-42,-55,-64,-70,-16.3207,-20.03027
,-45,-55,-67,-70,-16.3569,-19.97577
,-44,-55,-66,-70,-16.4822,-19.93647
,-44,-55,-68,-70,-16.4235,-19.94617
,-43,-55,-68,-70,-16.2645,-19.85187
,-42,-55,-65,-70,-16.3464,-19.90997
,-46,-55,-64,-70,-16.3316,-19.96427
,-42,-55,-65,-70,-16.4671,-19.88197
,-42,-55,-65,-70,-16.5391,-19.92527
,-44,-55,-66,-70,-16.491,-19.92157
,-45,-55,-67,-70,-16.4131,-19.93237
,-43,-55,-68,-70,-16.4195,-20.05077
,-44,-55,-72,-69,-16.9221,-20.617269
,-42,-54,-66,-69,-16.8573,-20.780369
,-42,-55,-65,-69,-16.7784,-20.676469
,-47,-55,-65,-69,-16.8732,-20.751269
,-42,-55,-66,-69,-16.8575,-20.666269
,-44,-55,-67,-69,-16.9476,-20.6369
,-44,-55,-67,-69,-16.6853,-20.674269
,-44,-55,-68,-69,-16.5559,-20.609169
,-42,-55,-67,-69,-16.5117,-20.628169
,-42,-55,-65,-69,-16.5139,-20.658969
,-42,-55,-65,-69,-16.6809,-20.584669
